Text,Book,Chapter,Verse,Lemma,POS,Order,ID,SequenceID
ἑαυτὴν,Luke,1,24,ἑαυτοῦ,rxafs,402,402-3,30060
μῆνας,Luke,1,24,μήν,nampc,403,403-3,30061
πέντε,Luke,1,24,πέντε,ac---n,404,404-3,30062
λέγουσα,Luke,1,24,λέγω,vppanfs,405,405-3,30063
ὅτι,Luke,1,25,ὅτι,cs,406,406-3,30064
οὕτως,Luke,1,25,οὕτως,b,407,407-3,30065
μοι,Luke,1,25,ἐγώ,rpd-s,408,408-3,30066
πεποίηκεν,Luke,1,25,ποιέω,vixa3s,409,409-3,30067
κύριος,Luke,1,25,κύριος,nnmsc,410,410-3,30068
ἐν,Luke,1,25,ἐν,pd,411,411-3,30069
ἡμέραις,Luke,1,25,ἡμέρα,ndfpc,412,412-3,30070
αἷς,Luke,1,25,ὅς,rrdfp,413,413-3,30071
ἐπεῖδεν,Luke,1,25,ἐφοράω,viaa3s,414,414-3,30072
ἀφελεῖν,Luke,1,25,ἀφαιρέω,vnaa,415,415-3,30073
ὄνειδός,Luke,1,25,ὄνειδος,nansc,416,416-3,30074
μου,Luke,1,25,ἐγώ,rpg-s,417,417-3,30075
ἐν,Luke,1,25,ἐν,pd,418,418-3,30076
ἀνθρώποις,Luke,1,25,ἄνθρωπος,ndmpc,419,419-3,30077
Ἐν,Luke,1,26,ἐν,pd,420,420-3,30078
δὲ,Luke,1,26,δέ,cc,421,421-3,30079
τῷ,Luke,1,26,ὁ,ddms,422,422-3,30080
μηνὶ,Luke,1,26,μήν,ndmsc,423,423-3,30081
τῷ,Luke,1,26,ὁ,ddms,424,424-3,30082
ἕκτῳ,Luke,1,26,ἕκτος,aodmsn,425,425-3,30083
ἀπεστάλη,Luke,1,26,ἀποστέλλω,viap3s,426,426-3,30084
ὁ,Luke,1,26,ὁ,dnms,427,427-3,30085
ἄγγελος,Luke,1,26,ἄγγελος,nnmsc,428,428-3,30086
Γαβριὴλ,Luke,1,26,Γαβριήλ,nnmsp,429,429-3,30087
ἀπὸ,Luke,1,26,ἀπό,pg,430,430-3,30088
τοῦ,Luke,1,26,ὁ,dgms,431,431-3,30089
θεοῦ,Luke,1,26,θεός,ngmsc,432,432-3,30090
εἰς,Luke,1,26,εἰς,pa,433,433-3,30091
πόλιν,Luke,1,26,πόλις,nafsc,434,434-3,30092
τῆς,Luke,1,26,ὁ,dgfs,435,435-3,30093
Γαλιλαίας,Luke,1,26,Γαλιλαία,ngfsp,436,436-3,30094
ᾗ,Luke,1,26,ὅς,rrdfs,437,437-3,30095
ὄνομα,Luke,1,26,ὄνομα,nnnsc,438,438-3,30096
Ναζαρὲθ,Luke,1,26,Ναζαρά,nnfsp,439,439-3,30097
πρὸς,Luke,1,27,πρός,pa,440,440-3,30098
παρθένον,Luke,1,27,παρθένος,nafsc,441,441-3,30099
ἐμνηστευμένην,Luke,1,27,μνηστεύω,vpxpafs,442,442-3,30100
ἀνδρὶ,Luke,1,27,ἀνήρ,ndmsc,443,443-3,30101
ᾧ,Luke,1,27,ὅς,rrdms,444,444-3,30102
ὄνομα,Luke,1,27,ὄνομα,nnnsc,445,445-3,30103
Ἰωσὴφ,Luke,1,27,Ἰωσήφ,nnmsp,446,446-3,30104
ἐξ,Luke,1,27,ἐκ,pg,447,447-3,30105
οἴκου,Luke,1,27,οἶκος,ngmsc,448,448-3,30106
Δαυὶδ,Luke,1,27,Δαυίδ,ngmsp,449,449-3,30107
καὶ,Luke,1,27,καί,cc,450,450-3,30108
τὸ,Luke,1,27,ὁ,dnns,451,451-3,30109
ὄνομα,Luke,1,27,ὄνομα,nnnsc,452,452-3,30110
τῆς,Luke,1,27,ὁ,dgfs,453,453-3,30111
παρθένου,Luke,1,27,παρθένος,ngfsc,454,454-3,30112
Μαριάμ,Luke,1,27,Μαρία,nnfsp,455,455-3,30113
καὶ,Luke,1,28,καί,cc,456,456-3,30114
εἰσελθὼν,Luke,1,28,εἰσέρχομαι,vpaanms,457,457-3,30115
πρὸς,Luke,1,28,πρός,pa,458,458-3,30116
αὐτὴν,Luke,1,28,αὐτός,rpafs,459,459-3,30117
εἶπεν,Luke,1,28,λέγω,viaa3s,460,460-3,30118
χαῖρε,Luke,1,28,χαίρω,vdpa2s,461,461-3,30119
κεχαριτωμένη,Luke,1,28,χαριτόω,vpxpvfs,462,462-3,30120
ὁ,Luke,1,28,ὁ,dnms,463,463-3,30121
κύριος,Luke,1,28,κύριος,nnmsc,464,464-3,30122
μετὰ,Luke,1,28,μετά,pg,465,465-3,30123
σοῦ,Luke,1,28,σύ,rpg-s,466,466-3,30124
ἡ,Luke,1,29,ὁ,dnfs,467,467-3,30125
δὲ,Luke,1,29,δέ,cc,468,468-3,30126
ἐπὶ,Luke,1,29,ἐπί,pd,469,469-3,30127
τῷ,Luke,1,29,ὁ,ddms,470,470-3,30128
λόγῳ,Luke,1,29,λόγος,ndmsc,471,471-3,30129
διεταράχθη,Luke,1,29,διαταράσσω,viap3s,472,472-3,30130
καὶ,Luke,1,29,καί,cc,473,473-3,30131
διελογίζετο,Luke,1,29,διαλογίζομαι,viim3s,474,474-3,30132
ποταπὸς,Luke,1,29,ποταπός,aqnmsn,475,475-3,30133
εἴη,Luke,1,29,εἰμί,vopa3s,476,476-3,30134
ὁ,Luke,1,29,ὁ,dnms,477,477-3,30135
ἀσπασμὸς,Luke,1,29,ἀσπασμός,nnmsc,478,478-3,30136
οὗτος,Luke,1,29,οὗτος,rdnms,479,479-3,30137
Καὶ,Luke,1,30,καί,cc,480,480-3,30138
εἶπεν,Luke,1,30,λέγω,viaa3s,481,481-3,30139
ὁ,Luke,1,30,ὁ,dnms,482,482-3,30140
ἄγγελος,Luke,1,30,ἄγγελος,nnmsc,483,483-3,30141
αὐτῇ,Luke,1,30,αὐτός,rpdfs,484,484-3,30142
μὴ,Luke,1,30,μή,x,485,485-3,30143
φοβοῦ,Luke,1,30,φοβέω,vdpm2s,486,486-3,30144
Μαριάμ,Luke,1,30,Μαρία,nvfsp,487,487-3,30145
εὗρες,Luke,1,30,εὑρίσκω,viaa2s,488,488-3,30146
γὰρ,Luke,1,30,γάρ,cc,489,489-3,30147
χάριν,Luke,1,30,χάρις,nafsc,490,490-3,30148
παρὰ,Luke,1,30,παρά,pd,491,491-3,30149
τῷ,Luke,1,30,ὁ,ddms,492,492-3,30150
θεῷ,Luke,1,30,θεός,ndmsc,493,493-3,30151
καὶ,Luke,1,31,καί,cc,494,494-3,30152
ἰδοὺ,Luke,1,31,ἰδού,i,495,495-3,30153
συλλήμψῃ,Luke,1,31,συλλαμβάνω,vifm2s,496,496-3,30154
ἐν,Luke,1,31,ἐν,pd,497,497-3,30155
γαστρὶ,Luke,1,31,γαστήρ,ndfsc,498,498-3,30156
καὶ,Luke,1,31,καί,cc,499,499-3,30157
τέξῃ,Luke,1,31,τίκτω,vifm2s,500,500-3,30158
υἱὸν,Luke,1,31,υἱός,namsc,501,501-3,30159
καὶ,Luke,1,31,καί,cc,502,502-3,30160
καλέσεις,Luke,1,31,καλέω,vifa2s,503,503-3,30161
τὸ,Luke,1,31,ὁ,dans,504,504-3,30162
ὄνομα,Luke,1,31,ὄνομα,nansc,505,505-3,30163
αὐτοῦ,Luke,1,31,αὐτός,rpgms,506,506-3,30164
Ἰησοῦν,Luke,1,31,Ἰησοῦς,namsp,507,507-3,30165
οὗτος,Luke,1,32,οὗτος,rdnms,508,508-3,30166
ἔσται,Luke,1,32,εἰμί,vifm3s,509,509-3,30167
μέγας,Luke,1,32,μέγας,annmsn,510,510-3,30168
καὶ,Luke,1,32,καί,cc,511,511-3,30169
υἱὸς,Luke,1,32,υἱός,nnmsc,512,512-3,30170
ὑψίστου,Luke,1,32,ὕψιστος,angmss,513,513-3,30171
κληθήσεται,Luke,1,32,καλέω,vifp3s,514,514-3,30172
καὶ,Luke,1,32,καί,cc,515,515-3,30173
δώσει,Luke,1,32,δίδωμι,vifa3s,516,516-3,30174
αὐτῷ,Luke,1,32,αὐτός,rpdms,517,517-3,30175
κύριος,Luke,1,32,κύριος,nnmsc,518,518-3,30176
ὁ,Luke,1,32,ὁ,dnms,519,519-3,30177
θεὸς,Luke,1,32,θεός,nnmsc,520,520-3,30178
τὸν,Luke,1,32,ὁ,dams,521,521-3,30179
θρόνον,Luke,1,32,θρόνος,namsc,522,522-3,30180
Δαυὶδ,Luke,1,32,Δαυίδ,ngmsp,523,523-3,30181
τοῦ,Luke,1,32,ὁ,dgms,524,524-3,30182
πατρὸς,Luke,1,32,πατήρ,ngmsc,525,525-3,30183
αὐτοῦ,Luke,1,32,αὐτός,rpgms,526,526-3,30184
καὶ,Luke,1,33,καί,cc,527,527-3,30185
βασιλεύσει,Luke,1,33,βασιλεύω,vifa3s,528,528-3,30186
ἐπὶ,Luke,1,33,ἐπί,pa,529,529-3,30187
τὸν,Luke,1,33,ὁ,dams,530,530-3,30188
οἶκον,Luke,1,33,οἶκος,namsc,531,531-3,30189
Ἰακὼβ,Luke,1,33,Ἰακώβ,ngmsp,532,532-3,30190
εἰς,Luke,1,33,εἰς,pa,533,533-3,30191
τοὺς,Luke,1,33,ὁ,damp,534,534-3,30192
αἰῶνας,Luke,1,33,αἰών,nampc,535,535-3,30193
καὶ,Luke,1,33,καί,cc,536,536-3,30194
τῆς,Luke,1,33,ὁ,dgfs,537,537-3,30195
βασιλείας,Luke,1,33,βασιλεία,ngfsc,538,538-3,30196
αὐτοῦ,Luke,1,33,αὐτός,rpgms,539,539-3,30197
οὐκ,Luke,1,33,οὐ,b,540,540-3,30198
ἔσται,Luke,1,33,εἰμί,vifm3s,541,541-3,30199
τέλος,Luke,1,33,τέλος,nnnsc,542,542-3,30200
εἶπεν,Luke,1,34,λέγω,viaa3s,543,543-3,30201
δὲ,Luke,1,34,δέ,cc,544,544-3,30202
Μαριὰμ,Luke,1,34,Μαρία,nnfsp,545,545-3,30203
πρὸς,Luke,1,34,πρός,pa,546,546-3,30204
τὸν,Luke,1,34,ὁ,dams,547,547-3,30205
ἄγγελον,Luke,1,34,ἄγγελος,namsc,548,548-3,30206
πῶς,Luke,1,34,πῶς,b,549,549-3,30207
ἔσται,Luke,1,34,εἰμί,vifm3s,550,550-3,30208
τοῦτο,Luke,1,34,οὗτος,rdnns,551,551-3,30209
ἐπεὶ,Luke,1,34,ἐπεί,cs,552,552-3,30210
ἄνδρα,Luke,1,34,ἀνήρ,namsc,553,553-3,30211
οὐ,Luke,1,34,οὐ,b,554,554-3,30212
γινώσκω,Luke,1,34,γινώσκω,vipa1s,555,555-3,30213
καὶ,Luke,1,35,καί,cc,556,556-3,30214
ἀποκριθεὶς,Luke,1,35,ἀποκρίνομαι,vpapnms,557,557-3,30215
ὁ,Luke,1,35,ὁ,dnms,558,558-3,30216
ἄγγελος,Luke,1,35,ἄγγελος,nnmsc,559,559-3,30217
εἶπεν,Luke,1,35,λέγω,viaa3s,560,560-3,30218
αὐτῇ,Luke,1,35,αὐτός,rpdfs,561,561-3,30219
πνεῦμα,Luke,1,35,πνεῦμα,nnnsc,562,562-3,30220
ἅγιον,Luke,1,35,ἅγιος,annnsn,563,563-3,30221
ἐπελεύσεται,Luke,1,35,ἐπέρχομαι,vifm3s,564,564-3,30222
ἐπὶ,Luke,1,35,ἐπί,pa,565,565-3,30223
σὲ,Luke,1,35,σύ,rpa-s,566,566-3,30224
καὶ,Luke,1,35,καί,cc,567,567-3,30225
δύναμις,Luke,1,35,δύναμις,nnfsc,568,568-3,30226
ὑψίστου,Luke,1,35,ὕψιστος,angmss,569,569-3,30227
ἐπισκιάσει,Luke,1,35,ἐπισκιάζω,vifa3s,570,570-3,30228
σοι,Luke,1,35,σύ,rpd-s,571,571-3,30229
διὸ,Luke,1,35,διό,cc,572,572-3,30230
καὶ,Luke,1,35,καί,b,573,573-3,30231
τὸ,Luke,1,35,ὁ,dnns,574,574-3,30232
γεννώμενον,Luke,1,35,γεννάω,vpppnns,575,575-3,30233
ἅγιον,Luke,1,35,ἅγιος,annnsn,576,576-3,30234
κληθήσεται,Luke,1,35,καλέω,vifp3s,577,577-3,30235
υἱὸς,Luke,1,35,υἱός,nnmsc,578,578-3,30236
θεοῦ,Luke,1,35,θεός,ngmsc,579,579-3,30237
καὶ,Luke,1,36,καί,cc,580,580-3,30238
ἰδοὺ,Luke,1,36,ἰδού,i,581,581-3,30239
Ἐλισάβετ,Luke,1,36,Ἐλισάβετ,nnfsp,582,582-3,30240
ἡ,Luke,1,36,ὁ,dnfs,583,583-3,30241
συγγενίς,Luke,1,36,συγγενίς,nnfsc,584,584-3,30242
σου,Luke,1,36,σύ,rpg-s,585,585-3,30243
καὶ,Luke,1,36,καί,b,586,586-3,30244
αὐτὴ,Luke,1,36,αὐτός,rtnfs,587,587-3,30245
συνείληφεν,Luke,1,36,συλλαμβάνω,vixa3s,588,588-3,30246
υἱὸν,Luke,1,36,υἱός,namsc,589,589-3,30247
ἐν,Luke,1,36,ἐν,pd,590,590-3,30248
γήρει,Luke,1,36,γῆρας,ndnsc,591,591-3,30249
αὐτῆς,Luke,1,36,αὐτός,rpgfs,592,592-3,30250
καὶ,Luke,1,36,καί,cc,593,593-3,30251
οὗτος,Luke,1,36,οὗτος,rdnms,594,594-3,30252
μὴν,Luke,1,36,μήν,nnmsc,595,595-3,30253
ἕκτος,Luke,1,36,ἕκτος,aonmsn,596,596-3,30254
ἐστὶν,Luke,1,36,εἰμί,vipa3s,597,597-3,30255
αὐτῇ,Luke,1,36,αὐτός,rpdfs,598,598-3,30256
τῇ,Luke,1,36,ὁ,ddfs,599,599-3,30257
καλουμένῃ,Luke,1,36,καλέω,vpppdfs,600,600-3,30258
στείρᾳ,Luke,1,36,στεῖρα,ndfsc,601,601-3,30259
ὅτι,Luke,1,37,ὅτι,cs,602,602-3,30260
οὐκ,Luke,1,37,οὐ,b,603,603-3,30261
ἀδυνατήσει,Luke,1,37,ἀδυνατέω,vifa3s,604,604-3,30262
παρὰ,Luke,1,37,παρά,pg,605,605-3,30263
τοῦ,Luke,1,37,ὁ,dgms,606,606-3,30264
θεοῦ,Luke,1,37,θεός,ngmsc,607,607-3,30265
πᾶν,Luke,1,37,πᾶς,ainnsn,608,608-3,30266
ῥῆμα,Luke,1,37,ῥῆμα,nnnsc,609,609-3,30267
εἶπεν,Luke,1,38,λέγω,viaa3s,610,610-3,30268
δὲ,Luke,1,38,δέ,cc,611,611-3,30269
Μαριάμ,Luke,1,38,Μαρία,nnfsp,612,612-3,30270
ἰδοὺ,Luke,1,38,ἰδού,i,613,613-3,30271
ἡ,Luke,1,38,ὁ,dnfs,614,614-3,30272
δούλη,Luke,1,38,δούλη,nnfsc,615,615-3,30273
κυρίου,Luke,1,38,κύριος,ngmsc,616,616-3,30274
γένοιτό,Luke,1,38,γίνομαι,voam3s,617,617-3,30275
μοι,Luke,1,38,ἐγώ,rpd-s,618,618-3,30276
κατὰ,Luke,1,38,κατά,pa,619,619-3,30277
τὸ,Luke,1,38,ὁ,dans,620,620-3,30278
ῥῆμά,Luke,1,38,ῥῆμα,nansc,621,621-3,30279
σου,Luke,1,38,σύ,rpg-s,622,622-3,30280
Καὶ,Luke,1,38,καί,cc,623,623-3,30281
ἀπῆλθεν,Luke,1,38,ἀπέρχομαι,viaa3s,624,624-3,30282
ἀπ,Luke,1,38,ἀπό,pg,625,625-3,30283
αὐτῆς,Luke,1,38,αὐτός,rpgfs,626,626-3,30284
ὁ,Luke,1,38,ὁ,dnms,627,627-3,30285
ἄγγελος,Luke,1,38,ἄγγελος,nnmsc,628,628-3,30286
Ἀναστᾶσα,Luke,1,39,ἀνίστημι,vpaanfs,629,629-3,30287
δὲ,Luke,1,39,δέ,cc,630,630-3,30288
Μαριὰμ,Luke,1,39,Μαρία,nnfsp,631,631-3,30289
ἐν,Luke,1,39,ἐν,pd,632,632-3,30290
ταῖς,Luke,1,39,ὁ,ddfp,633,633-3,30291
ἡμέραις,Luke,1,39,ἡμέρα,ndfpc,634,634-3,30292
ταύταις,Luke,1,39,οὗτος,rddfp,635,635-3,30293
ἐπορεύθη,Luke,1,39,πορεύομαι,viap3s,636,636-3,30294
εἰς,Luke,1,39,εἰς,pa,637,637-3,30295
τὴν,Luke,1,39,ὁ,dafs,638,638-3,30296
ὀρεινὴν,Luke,1,39,ὀρεινός,nafsc,639,639-3,30297
μετὰ,Luke,1,39,μετά,pg,640,640-3,30298
σπουδῆς,Luke,1,39,σπουδή,ngfsc,641,641-3,30299
εἰς,Luke,1,39,εἰς,pa,642,642-3,30300
πόλιν,Luke,1,39,πόλις,nafsc,643,643-3,30301
Ἰούδα,Luke,1,39,Ἰούδας,ngmsp,644,644-3,30302
καὶ,Luke,1,40,καί,cc,645,645-3,30303
εἰσῆλθεν,Luke,1,40,εἰσέρχομαι,viaa3s,646,646-3,30304
εἰς,Luke,1,40,εἰς,pa,647,647-3,30305
τὸν,Luke,1,40,ὁ,dams,648,648-3,30306
οἶκον,Luke,1,40,οἶκος,namsc,649,649-3,30307
Ζαχαρίου,Luke,1,40,Ζαχαρίας,ngmsp,650,650-3,30308
καὶ,Luke,1,40,καί,cc,651,651-3,30309
ἠσπάσατο,Luke,1,40,ἀσπάζομαι,viam3s,652,652-3,30310
τὴν,Luke,1,40,ὁ,dafs,653,653-3,30311
Ἐλισάβετ,Luke,1,40,Ἐλισάβετ,nafsp,654,654-3,30312
καὶ,Luke,1,41,καί,cc,655,655-3,30313
ἐγένετο,Luke,1,41,γίνομαι,viam3s,656,656-3,30314
ὡς,Luke,1,41,ὡς,cs,657,657-3,30315
ἤκουσεν,Luke,1,41,ἀκούω,viaa3s,658,658-3,30316
τὸν,Luke,1,41,ὁ,dams,659,659-3,30317
ἀσπασμὸν,Luke,1,41,ἀσπασμός,namsc,660,660-3,30318
τῆς,Luke,1,41,ὁ,dgfs,661,661-3,30319
Μαρίας,Luke,1,41,Μαρία,ngfsp,662,662-3,30320
ἡ,Luke,1,41,ὁ,dnfs,663,663-3,30321
Ἐλισάβετ,Luke,1,41,Ἐλισάβετ,nnfsp,664,664-3,30322
ἐσκίρτησεν,Luke,1,41,σκιρτάω,viaa3s,665,665-3,30323
τὸ,Luke,1,41,ὁ,dnns,666,666-3,30324
βρέφος,Luke,1,41,βρέφος,nnnsc,667,667-3,30325
ἐν,Luke,1,41,ἐν,pd,668,668-3,30326
τῇ,Luke,1,41,ὁ,ddfs,669,669-3,30327
κοιλίᾳ,Luke,1,41,κοιλία,ndfsc,670,670-3,30328
αὐτῆς,Luke,1,41,αὐτός,rpgfs,671,671-3,30329
καὶ,Luke,1,41,καί,cc,672,672-3,30330
ἐπλήσθη,Luke,1,41,πίμπλημι,viap3s,673,673-3,30331
πνεύματος,Luke,1,41,πνεῦμα,ngnsc,674,674-3,30332
ἁγίου,Luke,1,41,ἅγιος,angnsn,675,675-3,30333
ἡ,Luke,1,41,ὁ,dnfs,676,676-3,30334
Ἐλισάβετ,Luke,1,41,Ἐλισάβετ,nnfsp,677,677-3,30335
καὶ,Luke,1,42,καί,cc,678,678-3,30336
ἀνεφώνησεν,Luke,1,42,ἀναφωνέω,viaa3s,679,679-3,30337
κραυγῇ,Luke,1,42,κραυγή,ndfsc,680,680-3,30338
μεγάλῃ,Luke,1,42,μέγας,andfsn,681,681-3,30339
καὶ,Luke,1,42,καί,cc,682,682-3,30340
εἶπεν,Luke,1,42,λέγω,viaa3s,683,683-3,30341
εὐλογημένη,Luke,1,42,εὐλογέω,vpxpnfs,684,684-3,30342
σὺ,Luke,1,42,σύ,rpn-s,685,685-3,30343
ἐν,Luke,1,42,ἐν,pd,686,686-3,30344
γυναιξὶν,Luke,1,42,γυνή,ndfpc,687,687-3,30345
καὶ,Luke,1,42,καί,cc,688,688-3,30346
εὐλογημένος,Luke,1,42,εὐλογέω,vpxpnms,689,689-3,30347
ὁ,Luke,1,42,ὁ,dnms,690,690-3,30348
καρπὸς,Luke,1,42,καρπός,nnmsc,691,691-3,30349
τῆς,Luke,1,42,ὁ,dgfs,692,692-3,30350
κοιλίας,Luke,1,42,κοιλία,ngfsc,693,693-3,30351
σου,Luke,1,42,σύ,rpg-s,694,694-3,30352
καὶ,Luke,1,43,καί,cc,695,695-3,30353
πόθεν,Luke,1,43,πόθεν,b,696,696-3,30354
μοι,Luke,1,43,ἐγώ,rpd-s,697,697-3,30355
τοῦτο,Luke,1,43,οὗτος,rdnns,698,698-3,30356
ἵνα,Luke,1,43,ἵνα,cs,699,699-3,30357
ἔλθῃ,Luke,1,43,ἔρχομαι,vsaa3s,700,700-3,30358
ἡ,Luke,1,43,ὁ,dnfs,701,701-3,30359
μήτηρ,Luke,1,43,μήτηρ,nnfsc,702,702-3,30360
τοῦ,Luke,1,43,ὁ,dgms,703,703-3,30361
κυρίου,Luke,1,43,κύριος,ngmsc,704,704-3,30362
μου,Luke,1,43,ἐγώ,rpg-s,705,705-3,30363
πρὸς,Luke,1,43,πρός,pa,706,706-3,30364
ἐμέ,Luke,1,43,ἐγώ,rpa-s,707,707-3,30365
ἰδοὺ,Luke,1,44,ἰδού,i,708,708-3,30366
γὰρ,Luke,1,44,γάρ,cc,709,709-3,30367
ὡς,Luke,1,44,ὡς,cs,710,710-3,30368
ἐγένετο,Luke,1,44,γίνομαι,viam3s,711,711-3,30369
ἡ,Luke,1,44,ὁ,dnfs,712,712-3,30370
φωνὴ,Luke,1,44,φωνή,nnfsc,713,713-3,30371
τοῦ,Luke,1,44,ὁ,dgms,714,714-3,30372
ἀσπασμοῦ,Luke,1,44,ἀσπασμός,ngmsc,715,715-3,30373
σου,Luke,1,44,σύ,rpg-s,716,716-3,30374
εἰς,Luke,1,44,εἰς,pa,717,717-3,30375
τὰ,Luke,1,44,ὁ,danp,718,718-3,30376
ὦτά,Luke,1,44,οὖς,nanpc,719,719-3,30377
μου,Luke,1,44,ἐγώ,rpg-s,720,720-3,30378
ἐσκίρτησεν,Luke,1,44,σκιρτάω,viaa3s,721,721-3,30379
ἐν,Luke,1,44,ἐν,pd,722,722-3,30380
ἀγαλλιάσει,Luke,1,44,ἀγαλλίασις,ndfsc,723,723-3,30381
τὸ,Luke,1,44,ὁ,dnns,724,724-3,30382
βρέφος,Luke,1,44,βρέφος,nnnsc,725,725-3,30383
ἐν,Luke,1,44,ἐν,pd,726,726-3,30384
τῇ,Luke,1,44,ὁ,ddfs,727,727-3,30385
κοιλίᾳ,Luke,1,44,κοιλία,ndfsc,728,728-3,30386
μου,Luke,1,44,ἐγώ,rpg-s,729,729-3,30387
καὶ,Luke,1,45,καί,cc,730,730-3,30388
μακαρία,Luke,1,45,μακάριος,annfsn,731,731-3,30389
ἡ,Luke,1,45,ὁ,dnfs,732,732-3,30390
πιστεύσασα,Luke,1,45,πιστεύω,vpaanfs,733,733-3,30391
ὅτι,Luke,1,45,ὅτι,cs,734,734-3,30392
ἔσται,Luke,1,45,εἰμί,vifm3s,735,735-3,30393
τελείωσις,Luke,1,45,τελείωσις,nnfsc,736,736-3,30394
τοῖς,Luke,1,45,ὁ,ddnp,737,737-3,30395
λελαλημένοις,Luke,1,45,λαλέω,vpxpdnp,738,738-3,30396
αὐτῇ,Luke,1,45,αὐτός,rpdfs,739,739-3,30397
παρὰ,Luke,1,45,παρά,pg,740,740-3,30398
κυρίου,Luke,1,45,κύριος,ngmsc,741,741-3,30399
Καὶ,Luke,1,46,καί,cc,742,742-3,30400
εἶπεν,Luke,1,46,λέγω,viaa3s,743,743-3,30401
Μαριάμ,Luke,1,46,Μαρία,nnfsp,744,744-3,30402
Μεγαλύνει,Luke,1,46,μεγαλύνω,vipa3s,745,745-3,30403
ἡ,Luke,1,46,ὁ,dnfs,746,746-3,30404
ψυχή,Luke,1,46,ψυχή,nnfsc,747,747-3,30405
μου,Luke,1,46,ἐγώ,rpg-s,748,748-3,30406
τὸν,Luke,1,46,ὁ,dams,749,749-3,30407
κύριον,Luke,1,46,κύριος,namsc,750,750-3,30408
καὶ,Luke,1,47,καί,cc,751,751-3,30409
ἠγαλλίασεν,Luke,1,47,ἀγαλλιάω,viaa3s,752,752-3,30410
τὸ,Luke,1,47,ὁ,dnns,753,753-3,30411
πνεῦμά,Luke,1,47,πνεῦμα,nnnsc,754,754-3,30412
μου,Luke,1,47,ἐγώ,rpg-s,755,755-3,30413
ἐπὶ,Luke,1,47,ἐπί,pd,756,756-3,30414
τῷ,Luke,1,47,ὁ,ddms,757,757-3,30415
θεῷ,Luke,1,47,θεός,ndmsc,758,758-3,30416
τῷ,Luke,1,47,ὁ,ddms,759,759-3,30417
σωτῆρί,Luke,1,47,σωτήρ,ndmsc,760,760-3,30418
μου,Luke,1,47,ἐγώ,rpg-s,761,761-3,30419
ὅτι,Luke,1,48,ὅτι,cs,762,762-3,30420
ἐπέβλεψεν,Luke,1,48,ἐπιβλέπω,viaa3s,763,763-3,30421
ἐπὶ,Luke,1,48,ἐπί,pa,764,764-3,30422
τὴν,Luke,1,48,ὁ,dafs,765,765-3,30423
ταπείνωσιν,Luke,1,48,ταπείνωσις,nafsc,766,766-3,30424
τῆς,Luke,1,48,ὁ,dgfs,767,767-3,30425
δούλης,Luke,1,48,δούλη,ngfsc,768,768-3,30426
αὐτοῦ,Luke,1,48,αὐτός,rpgms,769,769-3,30427
ἰδοὺ,Luke,1,48,ἰδού,i,770,770-3,30428
γὰρ,Luke,1,48,γάρ,cc,771,771-3,30429
ἀπὸ,Luke,1,48,ἀπό,pg,772,772-3,30430
τοῦ,Luke,1,48,ὁ,dgns,773,773-3,30431
νῦν,Luke,1,48,νῦν,b,774,774-3,30432
μακαριοῦσίν,Luke,1,48,μακαρίζω,vifa3p,775,775-3,30433
με,Luke,1,48,ἐγώ,rpa-s,776,776-3,30434
πᾶσαι,Luke,1,48,πᾶς,ainfpn,777,777-3,30435
αἱ,Luke,1,48,ὁ,dnfp,778,778-3,30436
γενεαί,Luke,1,48,γενεά,nnfpc,779,779-3,30437
ὅτι,Luke,1,49,ὅτι,cs,780,780-3,30438
ἐποίησέν,Luke,1,49,ποιέω,viaa3s,781,781-3,30439
μοι,Luke,1,49,ἐγώ,rpd-s,782,782-3,30440
μεγάλα,Luke,1,49,μέγας,ananpn,783,783-3,30441
ὁ,Luke,1,49,ὁ,dnms,784,784-3,30442
δυνατός,Luke,1,49,δυνατός,annmsn,785,785-3,30443
καὶ,Luke,1,49,καί,cc,786,786-3,30444
ἅγιον,Luke,1,49,ἅγιος,annnsn,787,787-3,30445
τὸ,Luke,1,49,ὁ,dnns,788,788-3,30446
ὄνομα,Luke,1,49,ὄνομα,nnnsc,789,789-3,30447
αὐτοῦ,Luke,1,49,αὐτός,rpgms,790,790-3,30448
καὶ,Luke,1,50,καί,cc,791,791-3,30449
τὸ,Luke,1,50,ὁ,dnns,792,792-3,30450
ἔλεος,Luke,1,50,ἔλεος,nnnsc,793,793-3,30451
αὐτοῦ,Luke,1,50,αὐτός,rpgms,794,794-3,30452
εἰς,Luke,1,50,εἰς,pa,795,795-3,30453
γενεὰς,Luke,1,50,γενεά,nafpc,796,796-3,30454
καὶ,Luke,1,50,καί,cc,797,797-3,30455
γενεὰς,Luke,1,50,γενεά,nafpc,798,798-3,30456
τοῖς,Luke,1,50,ὁ,ddmp,799,799-3,30457
φοβουμένοις,Luke,1,50,φοβέω,vppmdmp,800,800-3,30458
αὐτόν,Luke,1,50,αὐτός,rpams,801,801-3,30459
Ἐποίησεν,Luke,1,51,ποιέω,viaa3s,802,802-3,30460
κράτος,Luke,1,51,κράτος,nansc,803,803-3,30461
ἐν,Luke,1,51,ἐν,pd,804,804-3,30462
βραχίονι,Luke,1,51,βραχίων,ndmsc,805,805-3,30463
αὐτοῦ,Luke,1,51,αὐτός,rpgms,806,806-3,30464
